"id";"title";"year";"depth";"priority";"horizontalDepth"
"10450538899202963483";"The Effects of Dual Inheritance Mechanisms of Cultural Evolution on Emergent Social Networks";"2017"
"2147309781954504470";" Towards Sustainable Urban Development in Southern and Eastern Africa";"NA"
"8664301167384165961";" Urban Planner–model for land use suitability assessment";"2015"
"14289523402928354700";"Vehicles Assignment With Over-Emission Intensity Considerations: A Perspective on Integrating the Market Mechanism With Government Control";"2016"
"15904692172508189006";"Does labour supply respond to a flat tax? Evidence from the Russian tax reform1";"2010"
"15269073938773783029";"LUCI land use in Central Indiana model and the relationships of public infrastructure to urban development";"2003"
"9521541602138794840";"Urban toll and electric vehicles: The winning ticket for Lyon Metropolitan Area (France)";"2019"
"16943380295592033321";" Governance screening of global land use";"2013"
"4239284001222406146";"Dynamic properties of static-recursive model systems of transportation and location";"1984"
"3865829130387976746";" Dynamic GIS";"2007"
"12939717368474369383";" Stephen P. Jenkins";"2007"
"15363152212308470320";" Effective marginal tax rates: options and impacts";"1999"
"17719260130079068250";"A microscopic pedestrian-simulation model and its application to intersecting flows";"2010"
"5706123861226643467";"Simulation based Synthesis of Population";"2013"
"9680928671263418347";" Equity concerns and cost-benefit analysis: Opening up the 'black-box.'";"2009"
"7650514471349288333";"Spring oscillations within financial markets";"2014"
"7869236743238387091";"Street network accessibility-based methodology for appraisal of land use master plans: An empirical case study of Wuhan, China";"2017"
"11836949363636260502";"An analysis of inter-and intra provincial commercial vehicle activity chains";"2011"
"10508867959021475031";"Forecasting Location of New Housing in Integrated Models of Land Use: Perspective of Developers in the Portland, Oregon, Region";"2011"
"8744326779710099884";"Exploring urban rail transit station-level ridership growth with network expansion";"2018"
"14803620496510377378";"Pedestrian flow modeling by adaptive control";"2004"
"5462585933754884110";"Optimal income taxation with endogenous participation and search unemployment";"2011"
"17803089543660362309";"Transport in spatial models of economic development";"2011"
"18220454453561178045";"Multimodale parallele Simulation des Verkehrsflusses in großen Netzen";"2009"
"8109367176267300654";"Creating realistic synthetic populations at varying spatial scales: A comparative critique of population synthesis techniques";"2012"
"11735086212865943349";" Netzmodelle und Erreichbarkeit in der Schweiz: 1950-2000";"1950"
"4088763236063204106";"Accessibility and transport infrastructure improvement assessment: The role of borders and multilateral resistance";"2015"
"15457041550970670150";"Exploring location influences on firm survival rates using parametric duration models";"2011"
"8228472256194152205";" Integration of transport and land use planning in China's city regions: the contribution of evidence-based research and model simulation";"NA"
"13431598790503993291";"A multi-agent model of urban processes: Modelling relocation processes and price setting in housing markets";"2011"
"13295998545263995992";"Simulating urban growth in a developing nation's region using a cellular automata-based model";"2004"
"17101371718597809901";"MoSeS: Modelling and simulation for e-social science";"2009"
"16878639083896741568";" Institut fr Raumplanung";"NA"
"2962862655414767114";" Models of coupled settlement and habitat networks for biodiversity conservation: conceptual framework, implementation and potential applications";"2018"
"8221055331647994270";"Planning for land-use and transportation alternatives: towards household activity-based urban modeling for sustainable futures";"2015"
"14605528434052244340";"Method to Estimate the Speed and Density of the pedestrian sidewalk";"2011"
"12768859067053707828";" Could the World be Flat? Simulating Flat Tax Reforms in Western Europe";"2008"
"5651703864575333072";" A comprehensive study of accounting system and consolidated accounting in vietnam: focusing on the factor analysis of consolidated financial statements";"2017"
"13213625127618216380";"Inequalities within couples: market incomes and the role of taxes and benefits in Europe";"2007"
"13390520119363989749";"Optimal bidding strategy of a plug-in electric vehicle aggregator in day-ahead electricity markets";"2013"
"3920604223341166749";" Assessing the economic and social impact of tax and benefit reforms: A general-equilibrium microsimulation approach applied to Hungary";"2018"
"3453754360525546527";"Marginal Cost of Public Funds: From the Theory to the Empirical Application for the Evaluation of the Efficiency of the Tax-Benefit Systems";"2018"
"18023274112600494165";"Chemical supply chain modeling for analysis of homeland security events";"2014"
"86735185427176055";" Simulating Pedestrian Signal Violation at Signalized Intersections with Pedestrian Two-Stage Crossing";"2017"
"8256453934206527698";"Changes in transport planning policy: Changes in transport planning methodology?";"2003"
"12204897068018277523";" State-of-the art of freight forecast modeling: lessons learned and the road ahead";"2010"
"2232188939447493947";"Growth and Welfare Effects of Macroeconomic Shocks in Uganda";"2016"
"5469711340745695814";"Commentary-big government?";"2006"
"25113526036732044";"Optimizing the electricity demand of electric vehicles: creating value through flexibility";"2015"
"2587056526679639443";"Using stakeholders' narratives to build an agent-based simulation of a political process";"2014"
"1205961182130742428";" User satisfaction with train fares: A comparative analysis in five Australian cities";"2018"
"1229046562547121756";"Reconstruction of People Flow in Areas of Incomplete Data Availability";"2015"
"961800714565460750";"Modeling pedestrian crossing paths at unmarked roadways";"2013"
"730560975287398471";"The impact of risk-taking attitudes on a land use pattern: an agent-based model of residential development";"2009"
"10382420622495578121";"L'invention de la mobilité quotidienne. Aspects performatifs des instruments de la socio-économie des transports";"2013"
"8260084037716564442";"A microsimulation of property tax policy in China";"2016"
"11296592831081838884";"Integrating fire behavior and pedestrian mobility models to assess potential risk to humans from wildfires within the US–Mexico border zone";"2010"
"5270076040850778373";" The effect of changes in tax-benefit policies on the income distribution in";"2016"
"15476852784697635175";"Landscape metrics in the analysis of urban land use patterns: A case study in a Spanish metropolitan area";"2011"
"4239221343461450557";" 城市空间结构对碳排放影响的研究进展";"2012"
"3350487616685692540";" Coupling activity-based demand generation to a truly agent-based traffic simulation–activity time allocation";"2004"
"1372438877879029060";"Designing a universal income support mechanism for Italy: an exploratory tour";"2013"
"8405844853979176781";"基于 Repast Simphony 平台的经济系统仿真初探";"2009"
"15124791609893243427";"Simulating the spatial dynamics of urban growth with an integrated modeling approach: A case study of Foshan, China";"2017"
"5369278125456942283";"Revealed social preferences of Dutch political parties";"2017"
"1981007531192690396";" Moçambique";"2018"
"4775138308556614399";"Chapter 2 Dynamic Microsimulation for Policy Analysis: Problems and Solutions";"2008"
"16727338697370169798";" PROCEDIMENTO PARA IDENTIFICAÇÃO DOS PRINCIPAIS PARÂMETROS DOS MICROSSIMULADORES PARA O PROCESSO DE CALIBRAÇÃO";"NA"
"12350143524682367669";" Modelling HIV/AIDS epidemics in Botswana and India: impact of interventions to prevent transmission";"2002"
"7840276425990902295";" Every kind of people? Labor supply elasticities in Europe and the US";"2011"
"14471374921701917271";"Exploring the Dynamics of Urban Development with Agent-Based Modeling: The Case of Pakistani Cities";"2015"
"5970751141905678356";"Accessibility and rurality indicators for regional development";"2015"
"6602989624729714038";"Determining intra-urban spatial accessibility disparities in multimodal public transport networks";"2017"
"5652033998845035407";" Task Complexity and Time Pressure: Impacts on activity-travel choices";"2014"
"3816550942130201560";"Human conversion of terrestrial habitats";"2002"
"6016970152218542205";" Simulating the evacuation of a large commercial shopping district-a case study";"2010"
"1398180989069317846";"A simulation-based method for efficient resource allocation of combination HIV prevention";"2013"
"13800726846045802907";"Using connectivity for measuring equity in transit provision";"2014"
"12388806864641686593";"Random walks, liquidity molasses and critical response in financial markets";"2006"
"185942333836027609";" Cash inflow and trading horizon in asset markets";"2017"
"16293791753849631406";"The usefulness of transport models in Swedish planning practice";"2011"
"12037809190553385418";"An integrated approach to evaluate the performance of solar water heater in the urban environment";"2014"
"15625919051696034796";"A methodology for evaluating the performance of model-based traffic prediction systems";"2018"
"8224119889661230345";"Transportation impact statement (TIS)—a new tool for transportation and land-use planning";"2003"
"7027619442267066805";"A blueprint for strategic urban research: the urban piazza";"2014"
"13953643037191598061";"复杂适应系统下收入分配政策的动态评价: 一个基于主体微观模拟模型";"2012"
"329926809775835284";"Development of a large-scale traffic simulation model for hurricane evacuation—methodology and lessons learned";"2010"
"17354483264229043536";"个人所得税制度改革效应微观动态分析——基于收入分布函数的模拟方法";"2013"
"5712804333105859699";"Steps toward the fundamental diagram—empirical results and modelling";"2007"
"10049049235236565961";"Changes in Income Distributions and the Role of Tax‐Benefit Policy During the Great Recession: An International Perspective";"2017"
"15655089678803986698";" Une analyse d'impact économique et social de la cohérence des politiques économiques et aide publique au développement au Sénégal: Un cadre macro …";"2007"
"7295846331091432457";"Modeling, monitoring, and visualizing carbon footprints at the urban neighborhood scale";"2011"
"8917732069433405644";"P-HS-SFM: a parallel harmony search algorithm for the reproduction of experimental data in the continuous microscopic crowd dynamic models";"2018"
"3756699539153593973";" Measuring what matters: Comparing the lived experience to objective measures of accessibility";"2013"
"13489680553775020028";" This report was produced as part of a project titled 'Land use-Transport Integration for Sustainable Urbanism'at the Centre for Urban Land Policy (CULP), CEPT …";"2015"
"5859078782787411120";" Study on Impact Evaluation of Introducing Policies to Realize Urban Consolidation by Using MARS: Case Study of Niigata, Japan";"NA"
"6596382446807854509";"Current and future patterns of land-use change in the coastal zone of New Jersey";"2005"
"13302056615339528080";"Large-scale modeling of grid-connected electric vehicles";"2013"
"3314367723704229676";"Can pro-growth policies lift all boats? An analysis based on household disposable income";"2014"
"6855297967357966836";"エネルギー制約下の統合都市シミュレーション";"2012"
"4152615097407988412";"Effective and efficient algorithms for simulating sexually transmitted diseases";"2014"
"17239307604907381360";"A spatial microsimulation model with student agents";"2008"
"11938438898346379821";"Linked simulation of land use and transportation systems: developments and experience in the Puget Sound region";"1993"
"735173153081046844";" Consommation d'énergie et mobilité quotidienne selon la configuration des densités dans 34 villes européennes.";"2011"
"16938742732053551227";" Proposta conceitual de um modelo de localização de estabelecimentos de ensino";"2005"
"15680556717902426005";" 杭州城市休闲绿地可达性分析";"2013"
"4459305612038702618";"Managing the middle ground: forests in the transition zone between cities and remote areas";"2014"
"14026994607356115572";"Modelling the response of surface water quality to the urbanization in Xi'an, China";"2008"
"5368666800282062802";" Transport Networks, Land Use and Travel Behaviour: a Long Term Investigation";"2017"
"7885056672486406229";" The land-use evolution and impact assessment model: A comprehensive urban planning support system";"2009"
"9939110101134381317";"Cellular automaton simulation of evacuation process in story";"2008"
"8000887851993259880";" Netzmodelle und Erreichbarkeit in der Schweiz: 1950–2000: Beitrag zu „Zeitkarten Schweiz 1950 bis 2000 “";"2005"
"14586959670053093080";" André Bruns";"NA"
"10715256949581986910";"A REGIONAL ECONOMY, LAND USE, AND TRANSPORTATION MODEL (RELU‐TRAN©): FORMULATION, ALGORITHM DESIGN, AND TESTING*";"2007"
"10483084205655730361";"Mobility and Urban Planning Integration at City-Regional level in the Design of Urban Transport Interchanges (EC FP7 NODES Project–Task 3.2. 1.)";"2014"
"8397878520188190752";"Speculative bubbles and fat-tail phenomena in a heterogeneous agent model";"2004"
"14622414500410625965";" 城市轨道交通车站到达客流时间间隔分布拟合";"2014"
"6421251366398567661";"Modelling the effects of spatial and temporal correlation of population densities in a railway transportation corridor";"2015"
"14459125109846626223";" Geographische Mobilitäts-und Verkehrsforschung";"2009"
"2254173009633217579";"Microscopic decision model for pedestrian route choice at signalized crosswalks";"2016"
"3115780957814576039";" 3.8 Projected Regional Climate Changes in 2025 Due to Urban Growth";"NA"
"12705475743638601661";"How depression and other mental health problems can affect future living standards of those out of the labour force";"2011"
"14291637159350466216";"Estimation of the benefits for shippers from a multimodal transport network";"2012"
"9479629449255579607";"Urban form analysis employing land cover and spatial metrics: the case of the Lisbon Metropolitan Area";"2009"
"9980613753709329866";" The Dynamics of Complex Urban Systems";"NA"
"10195237034677343345";" Transport and spatial organisation of cities: synthesis of theories and models";"1994"
"1689803258574816876";"Modeling and Simulation on Unidirectional Pedestrian Flow Based on Cellular Automata";"2014"
"14178841876986810270";"Investigating pdestrian flows in a virtual environment";"2001"
"1656554843099723198";"Quantitative validation of PEDFLOW for description of unidirectional pedestrian dynamics";"2014"
"2658214711509515769";"Cordon tolls and competition between cities with symmetric and asymmetric interactions";"2016"
"16061514301586159673";"政策模拟中基于自主体模拟的建模理论研究";"2015"
"8808443862569455456";"Factors affecting the adoption of vehicle sharing systems by young drivers";"2013"
"18446684160031522159";"Evaluating walkability: a capability-wise planning and design support system";"2015"
"2091609839411774446";"Space in agent-based models";"2012"
"12591662856057430752";"On the impact of the wind speed on the outdoor human comfort: A sensitivity analysis";"2017"
"3058662062089938316";"Uniqueness in the city: Urban morphology and location privacy";"2018"
"15190667213842835140";"Encoding natural movement as an agent-based system: an investigation into human pedestrian behaviour in the built environment";"2002"
"16647943397628948466";"Spatio-temporal pedestrian accident analysis to improve urban pedestrian safety: the case of the Eskisehir Motorway";"2015"
"5338274251350177825";"Measuring the impact of child care subsidies on the incomes of mothers returning to work";"1998"
"14309368768772285045";"An integrated land use model for Switzerland: Detailed description of the FaLC template 2015";"2015"
"16048414065157127476";" Modelling Start-up Size of Canadian Firms";"2017"
"3481267585323448233";" An exotic long-term pattern in stock price dynamics";"2012"
"16940921167416929543";"Estimating impact of transport policies on motorways of the sea projects in the Atlantic corridor—a case study of searoad services";"2012"
"11077219131238464101";" Learning framework for large-scale multi-agent simulations";"2005"
"18002612682720418693";" Congested Network";"NA"
"4669454601663771090";"Measurement the low-carbon level of residents' daily travel in Zhengzhou city";"2013"
"9307230981293610189";" Linking labour demand and labour supply on the micro level for Germany";"2013"
"6441465622131963771";"Tool Based Assessment of Electromobility in Urban Logistics";"2014"
"4557060898897267093";" Modelli di previsione della domanda merci in area urbana e metropolitana";"2010"
"10053171688207185534";" DELIVERABLE 1.4:“METHODOLOGICAL IMPROVEMENT TO CAPTURE IMPACTS OF TRANSPORT INFRASTRUCTURE INVESTMENT ON …";"2013"
"15248271724937848024";"Regional economic impacts of immigration: a review";"2009"
"8753006957183911155";"TransMob: an agent based simulation of transport demand and residential mobility in South East Sydney";"2014"
"9710489913240580598";"Pedestrian crosswalk overflow violation in China: Characteristics and countermeasure";"2017"
"10348410249450651921";" Road Networks, Accessibility, and Resilience: The Cases of Colombia, Ecuador, and Peru";"2015"
"7777141462658380894";"Impuestos negativos a la renta en Uruguay:¿ una política redistributiva alternativa?";"2012"
"2160174036064633386";"Minimum wages and household poverty: general equilibrium macro–micro simulations for South Africa";"2012"
"9203631635695973178";" Land use planning and the airport metropolis";"2012"
"15243231658013871795";" Fleet dynamics in a changing policy environment";"2016"
"9282138120720949826";"Megaregion network simulation for evacuation analysis";"2013"
"11892331296553052390";"Road network abstraction approach for traffic analysis: framework and numerical analysis";"2017"
"4263328766820222637";" The urban transport crisis in emerging economies";"2017"
"1900079772563481385";"Large-scale Transportation Projects: Wider Economic Impacts and Long-run Dynamics";"2014"
"245769335806330869";"Endogenous rise and collapse of housing price: an agent-based model of the housing market";"2017"
"17195766801089677095";"Analysing Economic Data with Self-Organizing Maps-A Geometric Neural Network Approach";"2007"
"5434063251013530508";"Identifying bus stop redundancy: A gis-based spatial optimization approach";"2012"
"9864639914667389281";" Transit oriented development: making it happen";"2016"
"8650110024931775299";" 土地利用マイクロシミュレーションにおける観測マイクロデータ集合と推定集合の適合度評価";"2009"
"8265179959978466491";" Principles of transport economics";"2004"
"13996418993115289107";"Measuring urban job accessibility with distance decay, competition and diversity";"2013"
"13981604308451311051";"Interactive decision analysis on sustainable urban development: Guilin case study";"1998"
"8303816614482340153";"Team-moving effect in bi-direction pedestrian flow";"2012"
"13986425129286426063";"Role of opinion sharing on the emergency evacuation dynamics";"2018"
"3360395149626548963";"Multi-Actor Urban Energy Planning Support: Building refurbishment & Building-integrated Solar PV";"2016"
"7331435053567966287";" Macroeconomic analysis of public transport competitiveness in megacities";"2016"
"1616340340520778049";"The development and calibration of a Lowry model with multiple market segments";"1999"
"12306100059189739592";"Indicators that matter: measuring transportation performance in Ahmedabad";"2012"
"14721060618149896992";"Modeling Land-Use Change and Population Relocation Dynamics in Response to Different Sea Level Rise Scenarios: Case Study in Bay County, Florida";"2017"
"745180896897521348";"Information, communication, travel behavior and accessibility";"2013"
"10595690793102855707";"Architecture for modular microsimulation of real estate markets and transportation";"2018"
"10245008202850309190";"A simple simulation model as a tool to assess alternative health care provider payment reform options in Vietnam";"2015"
"694255546689417919";"Small area estimation of obesity prevalence and dietary patterns: a model applied to Rio de Janeiro city, Brazil";"2014"
"7340559542075764110";"Effects of spatial system design on spatial interaction models. 1: The spatial system definition problem";"1989"
"14156571767861633548";" Calibration of traffic flow models using a memetic algorithm";"2015"
"16491000149379045650";"Energy analysis of the built environment—A review and outlook";"2015"
"9765342202988266163";"Eco‐evolutionary pathways toward industrial cities";"2015"
"5807904077716990254";"Towards a generic multi-agent engine for the simulation of spatial behavioural processes";"2004"
"14250250331180943450";"Designing optimal taxes with a microeconometric model of household labour supply";"2006"
"7699780809380772936";"Spice: a cognitive agent framework for computational crowd simulations in complex environments";"2018"
"17285431837935598889";"Formal Analysis of an Urban Road Traffic Model";"2017"
"4373301838306476567";"Metody badania wpływu infranstuktury transportu na rozwój społeczno-ekonomiczny";"2007"
"5172220947072377943";"A stimulating annealing approach to non-market environmental benefit aggregation.";"2010"
"7208149392809700737";"Generation and analysis of a large-scale urban vehicular mobility dataset";"2014"
"1340221227637896244";"A multiple-source, nearest destination, shortest path problem in evacuation assignments";"2014"
"3180380419036719116";" Public urban transport, travel behaviour and social exclusion–the case of Santiago de Chile";"NA"
"7223998380627666784";"Development and Evaluation of a Procedure for the Calibration of Simulation Models";"2005"
"10358201612012940128";"The personal and national costs of CVD: impacts on income, taxes, government support payments and GDP due to lost labour force participation";"2013"
"11329336453107159004";"Intelligent appraisal for sustainable urban mobility planning";"2015"
"4354051491185080091";"An evaluation of the tax-transfer treatment of married couples in European countries";"2009"
"4073153232368008229";"Plate-forme de simulation pour l'aide à la décision: application à la régulation des systèmes de transport urbain";"2015"
"9838154139455562325";" Family policies and single parent poverty in 18 OECD countries";"2015"
"15570035798961475023";"地理计算及其前沿问题";"2007"
"1367027564234763867";"Urban sprawl in the state of Missouri: current trends, driving forces, and predicted growth on Missouri's natural landscape";"2012"
"9848792439204402538";"Farm level models";"2014"
"3569517848906467091";" Modeling train movement for moving-block railway network using cellular automata";"2012"
"15013689319802134642";"Spatiotemporal dimensions of modal accessibility disparity in Boston and San Francisco";"2009"
"3091019201644794720";"L'accessibilità spaziale potenziale alle opportunità urbane. Un'analisi comparata tra la città metropolitana di Milano e la metropoli di Lione";"2017"
"7793907895623996606";"Using Mathematical Models to Inform Syphilis Control Strategies in Men Who Have Sex With Men";"2015"
"7327398212073041981";"Effects of agent heterogeneity in the presence of a land-market: A systematic test in an agent-based laboratory";"2013"
"18100895446594082665";" ECO/WK";"2016"
"12766179439865280970";"A multi-criteria approach of assessing public transport accessibility at a strategic level";"2016"
"10360647552022861166";"A weighted logit freight mode-choice model";"2009"
"5736318969735865295";"Constraints in household relocation: Modeling land-use/transport interactions that respect time and monetary budgets";"2017"
"16214023621962052513";"应急交通疏散研究现状与展望";"2008"
"1664261984954968926";"Information transfer in dynamical systems";"2018"
"5977273614253554136";" Modeling the practical capacity of escalators: a behavioral approach to pedestrian simulation";"2013"
"2182170175896433846";" The evaluation of transportation investment projects";"2010"
"14642429638104313523";"System dynamics urban sustainability model for Puerto Aura in Puebla, Mexico";"2009"
"4754075698430337939";"Land Use Planning and Its Impact on the Physical Development of Tarkwa Nsuaem Municipality";"2015"
"2383728637620396097";"Open space suitability analysis for emergency shelter after an earthquake";"2015"
"16279393868632027761";" Simulating Australia's Institutionalised Population";"1999"
"16194773510749595372";"Agent-based simulation of electric vehicles: design and implementation of a framework";"2013"
"143031583530410233";" Incidence of HIV infection in rural KwaZulu Natal";"2006"
"3784014880638505645";" Int J Appl Earth Obs Geoinformation";"NA"
"282700196788066764";" 一种考虑吸引型异常事件的行人元胞自动机模型";"2015"
"11590468871340525593";"我国股票市场新股破发现象原因浅析——基于 Swarm 的机构投资者行为探讨";"2010"
"4573083030043186507";" Analytical Tools for Land Use, Transportation, and Growth Management";"2001"
"10544336306923175124";"A microsimulation model of household location";"2010"
"15656320417588558626";" A NASDAQ market simulation: insights on a major market from the science of complex adaptive systems";"2007"
"12861472944833863296";"Guidance compliance behaviors of drivers under different information release modes on VMS";"2014"
"13273055437230039125";"Making land use–Transport models operational tools for planning: From a top-down to an end-user approach";"2016"
"13449729947324097875";" Onvoorwaardelijk basisinkomen: economische analyse";"2014"
"1621078690210539012";"Measuring the gap between car and transit accessibility: estimating access using a high-resolution transit network geographic information system";"2010"
"14155155528930543517";" Effects of Urban Development and Climate on Water Demands and Curtailments";"2010"
"13756818574916922405";"Data mining of synergetic coupling for land use based on extenics";"2009"
"6970237375983078279";"Integrating urban simulation and visualization";"2012"
"11368678256509931382";"Assessing infrastructure interdependencies: the challenge of risk analysis for complex adaptive systems";"2004"
"17084810447671748392";" Re-Exploring the Existence of Arbitrage Opportunity with an Agent-based Artificial Stock Market";"2014"
"10535407805498447804";"Spatial impacts of high-speed railways in China: a total-travel-time approach";"2013"
"1053344989869487236";"An assessment of the utility of LiDAR data in extracting base-year floorspace and a comparison with the census-based approach";"2015"
"13780756400452473055";"Towards disaggregate dynamic travel forecasting models";"2007"
"18176973413968554416";" Distribución de la renta, crisis económica y políticas redistributivas";"2016"
"18368259681128451701";"Microsimulation of pension reforms: behavioural versus nonbehavioural approach";"2010"
"6224497525188153289";"Participation index: a measure to identify rural transport disadvantage?";"2011"
"135578409288015571";" Imagining Land Use Futures: Applying the California Futures Model";"1995"
"17904946381313765913";"Making accessibility analyses accessible: A tool to facilitate the public review of the effects of regional transportation plans on accessibility";"2013"
"5204236422859793086";"Preserving socially expected crowd density in front of an exit for the reproduction of experimental data by modeling pedestrians' rear perception";"2014"
"5880072371939304738";" Integrated spatial assessment (ISA): A multi-methodological approach for planning choices";"2012"
"10050250096502701091";"Agent-based modeling and analysis of hurricane evacuation procedures for the Florida Keys";"2006"
"8457794976415968310";"Modeling the Interactions between Activity Participation and Time Use Behaviors over the Course of a Day";"2010"
"10294118744093255399";"Sustainable urban flows and networks";"2013"
"16635481532154210543";"Work incentives under A New Tax System: the distribution of effective marginal tax rates in 2002";"2003"
"7618975040735544219";"An improved Cellular Automata model to simulate the behavior of high density crowd and validation by experimental data";"2016"
"15141563200318713454";"A cellular automaton evacuation model based on random fuzzy minimum spanning tree";"2018"
"3085843802327899273";"ANFIS Based Trip Distribution model for Delhi Urban Area";"2015"
"1495863735393495614";"Operational and safety assessment of joint and conventional lane merge configurations for freeway work zones";"2010"
"16149866915536197359";"The accuracy of small-area population forecasts based on a spatial interaction land-use modeling system";"1996"
"15562489106776656239";"Walking accessibility and property prices";"2018"
"968006116417615859";"Economic and equity evaluation of Delhi metro";"2009"
"8120191080693241231";" Projection for new city future scenarios–A case study for Kuwait";"2018"
"6425252961643077721";"Motorisation et localisation: quels effets sur le choix du modal?";"2009"
"3383824603857038819";"Evolution in land use and transportation research";"2017"
"9598845188538904998";" Evaluating the quality of gross incomes in SILC: compare them with fiscal data and recalibrate them using EUROMOD";"2016"
"12539135757433057806";"Dinámicas urbanas y multi-accesibilidad metropolitana: comercio urbano y demanda de autobús en la ciudad de Madrid";"2014"
"4898712476304592476";" USI INNOVATIVI DEGLI STRUMENTI DI SIMULAZIONE DELL'ESODO";"NA"
"11569818200406453494";"将来空間分布の影響を考慮した低炭素対策の導入可能性評価手法の開発";"2017"
"6747532787491749919";"An integrated pedestrian behavior model based on extended decision field theory and social force model";"2011"
"8875433042092071601";"Analysis of Macro-micro Simulation Models for Service-Oriented Public Platform: Coordination of Networked Services and Measurement of Public Values";"2009"
"14115402700566851323";"Agent-based modeling";"2012"
"13037969451380033794";"Defining standard statistical coastal regions for Ireland";"2012"
"4090775223879968426";" Demographic consequences of HIV epidemics and effects of different male circumcision intervention designs: Suggestive findings from microsimulation";"2008"
"9709467749425136090";"Impact of differences in driver-desired speed on steady-state traffic stream behavior";"2006"
"14890556465612958473";"Review and Perspective of Theories and Methods About Emergency Evacuation Plans for UMT Station";"2013"
"10008097794995617542";"Urban ecosystem modeling and global change: potential for rational urban management and emissions mitigation";"2014"
"10482753986407432022";"Empirical agent-based land market: Integrating adaptive economic behavior in urban land-use models";"2015"
"12160417301506058327";"Labour market model of the greater Toronto and Hamilton area for integration within the integrated land use, transportation, environment modelling system";"2010"
"2972026121628896525";"A Note on Route Planning in Transportation with Open Sources";"2014"
"6999176329961015106";" Redistribution in a joint income-wealth perspective: a cross-country comparison";"2018"
"16216101144737240971";"Characterizing the instantaneous connectivity of large-scale urban vehicular networks";"2017"
"17376259878385814625";"Transferability of models for logistics behaviors: A cross-country comparison between France and Germany for shipment size choice";"2018"
"4236955821398185062";" Studies on urban sprawl and spatial planning support system for Bangalore, India";"2008"
"17974291766396490869";" Cities and transportation";"2015"
"8868951596749413922";"High speed rail and regional competitiveness";"2012"
"4440182053234709992";" Lecture with Computer Exercises: Modelling and Simulating Social Systems with MATLAB";"2010"
"14032829737753845524";"Empirical evidence for the look-ahead behavior of pedestrians in bi-directional flows";"2012"
"9003690383225413883";" 基于 SLEUTH 模型的上海城市增长预测";"2011"
"9397783947826072636";"A simulation model for pedestrian flow through walkways with corners";"2012"
"2652516980336739717";"Hurricane storm surge in Volusia County, Florida: evidence of a tipping point for infrastructure damage";"2019"
"2260866684777524588";" Ex-Ante evaluation of mega-projects: methodological issues and cost-benefit analysis";"2008"
"8016410022511102623";"Normative pedestrian behaviour theory and modelling";"2002"
"14873050209332622993";"Farmers' contribution to landscape services in the Netherlands under different rural development scenarios";"2012"
"8427407215301222558";"MODELLING COMPLEX ECONOMIC SYSTEMS WITH FUZZY LOGIC AND GENETIC ALGORITHMS.";"2009"
"6554352996419509869";"Spatio-temporal variation of accessibility by public transport—the equity perspective";"2017"
"4190657917011086440";"A review of predictive software for the design of community microgrids";"2018"
"14202518970950967538";" 最低工资标准调整的收入分配效应";"2014"
"469768976634223266";"Microsimulation and analysis of income distribution: An application to Italy.";"2004"
"11173981126807010754";"Agent-based modelling using ensemble approach with spatial and temporal composition";"2016"
"9058477181939566092";"Continuum modelling of pedestrian flows: From microscopic principles to self-organised macroscopic phenomena";"2014"
"8912655131456457447";"An Agent Based Model of Saudi Household Electricity Consumption";"2018"
"2642048701025030543";" STATE HIGHWAY ADMINISTRATION RESEARCH REPORT";"2013"
"1611918178566827034";"Econometric guidance for developing UrbanSim models. First lessons from the SustainCity project";"2011"
"13076030584230478433";"Accessibility modeling and evaluation: The TIGRIS XL land-use and transport interaction model for the Netherlands";"2015"
"14473651179233928034";"A multi-scaled agent-based model of residential segregation applied to a real metropolitan area";"2018"
"2202261547547655730";" Feedbacks in socio-environmental land systems";"2010"
"15859240115363265089";"How equitable is access to opportunities and basic services considering the impact of the level of service? The case of Santiago, Chile";"2016"
"9151728818507424869";" Implementing Activity-Based Models: Acceler-ating the Replanning Process of Agents Using an Evolution Strategy";"NA"
"9762392383331114787";" Inequalities in an OLG economy with heterogeneity within cohorts and an obligatory pension systems";"2015"
"16469802926686972855";" On the Spatial Dependencies of Human Mobility and Urban Energy Consumption";"2015"
"755625708199627484";"Introduction to econophysics: towards a new step in the evolution of physical sciences";"2013"
"18416133950619689453";"Cultural Event Management and Urban E-Planning Through Bottom-Up User Participation";"2019"
"563362079426621832";"Are the well-known economic hypotheses about the effects of inflation and devaluation suitable for Ukraine?";"2015"
"6760227607500563146";" soo† 9 sàà_ôë9A_í ëíf t_íqt_¢ UëàA9â _m T9_ôI á† 9w¢ ío";"NA"
"7711537301266405693";" Inégalités d'accessibilité à l'emploi en transport collectif urbain: deux décennies d'évolutions en banlieue lyonnaise";"2014"
"5576939475026309460";" Preprint 09-0149 (to be published in Transportation Research Record)";"NA"
"2311441373432657711";" Energy Efficient Communities-A Collaboration Project of the International Energy Agency IEA";"2011"
"3659692223220557544";"China urban transport energy activity adaptation potential model: an application of transition engineering methodology for Beijing's sustainable transport development";"2017"
"4999755482058315947";" Modelling Interactions between the Economy, the Environment and Transportation at the Local and Regional Level, with an application to Dutch Maglev …";"NA"
"11905000383880965011";"A theoretical framework for the interactions among models in the integrated transportation and land-use package";"1990"
"2723267712439580691";"Income redistribution in the European Union";"2014"
"5884288168166451457";"The Modal Split of Cities: A Workplace‐Based Mixed Modelling Perspective";"2015"
